id,product_id,ingredient_id,created_at,updated_at
7093,1415,446,2024-05-02 10:49:38.695712,
7094,1937,446,2024-05-02 10:49:38.695712,
7095,1934,446,2024-05-02 10:49:38.695712,
7096,1936,446,2024-05-02 10:49:38.695712,
7097,1938,446,2024-05-02 10:49:38.695712,
7098,1424,446,2024-05-02 10:49:38.695712,
7099,1829,446,2024-05-02 10:49:38.695712,
7100,633,446,2024-05-02 10:49:38.695712,
7101,446,446,2024-05-02 10:49:38.695712,
7102,40,446,2024-05-02 10:49:38.695712,
7103,45,446,2024-05-02 10:49:38.695712,
7104,1113,446,2024-05-02 10:49:38.695712,
7105,441,446,2024-05-02 10:49:38.695712,
7106,47,446,2024-05-02 10:49:38.695712,
7107,38,446,2024-05-02 10:49:38.695712,
7108,454,446,2024-05-02 10:49:38.695712,
7109,442,446,2024-05-02 10:49:38.695712,
7110,455,446,2024-05-02 10:49:38.695712,
7111,632,446,2024-05-02 10:49:38.695712,
7112,39,446,2024-05-02 10:49:38.695712,
7113,46,446,2024-05-02 10:49:38.695712,
7114,1114,446,2024-05-02 10:49:38.695712,
7115,1121,446,2024-05-02 10:49:38.695712,
7116,2473,446,2024-05-02 10:49:38.695712,
7117,2471,446,2024-05-02 10:49:38.695712,
7118,2586,446,2024-05-02 10:49:38.695712,
7119,2462,446,2024-05-02 10:49:38.695712,
7120,2579,446,2024-05-02 10:49:38.695712,
7121,2434,446,2024-05-02 10:49:38.695712,
7122,2463,446,2024-05-02 10:49:38.695712,
7123,2578,446,2024-05-02 10:49:38.695712,
7124,2472,446,2024-05-02 10:49:38.695712,
7125,2435,446,2024-05-02 10:49:38.695712,
7126,2461,446,2024-05-02 10:49:38.695712,
7127,2588,446,2024-05-02 10:49:38.695712,
7128,2645,1068,2024-05-02 10:49:38.695712,
7129,2638,1068,2024-05-02 10:49:38.695712,
7130,2639,1068,2024-05-02 10:49:38.695712,
7131,2641,1068,2024-05-02 10:49:38.695712,
7132,2637,1068,2024-05-02 10:49:38.695712,
7133,2644,1068,2024-05-02 10:49:38.695712,
7134,2642,1068,2024-05-02 10:49:38.695712,
7135,2643,1068,2024-05-02 10:49:38.695712,
7136,1300,1068,2024-05-02 10:49:38.695712,
7137,1301,1068,2024-05-02 10:49:38.695712,
7138,1299,1068,2024-05-02 10:49:38.695712,
7139,1308,1068,2024-05-02 10:49:38.695712,
7140,2646,1068,2024-05-02 10:49:38.695712,
7141,445,1068,2024-05-02 10:49:38.695712,
7142,451,1068,2024-05-02 10:49:38.695712,
7143,447,1068,2024-05-02 10:49:38.695712,
7144,452,1068,2024-05-02 10:49:38.695712,
7145,2647,1068,2024-05-02 10:49:38.695712,
7146,457,1068,2024-05-02 10:49:38.695712,
7147,448,1068,2024-05-02 10:49:38.695712,
7148,440,1068,2024-05-02 10:49:38.695712,
7149,449,1068,2024-05-02 10:49:38.695712,
7150,458,1068,2024-05-02 10:49:38.695712,
7151,456,1068,2024-05-02 10:49:38.695712,
7152,450,1068,2024-05-02 10:49:38.695712,
7153,443,1068,2024-05-02 10:49:38.695712,
7154,453,1068,2024-05-02 10:49:38.695712,
7155,444,1068,2024-05-02 10:49:38.695712,
7156,2855,2331,2024-05-02 10:49:38.695712,
7157,2854,2331,2024-05-02 10:49:38.695712,
7158,2856,2331,2024-05-02 10:49:38.695712,
7159,456,2657,2024-05-02 10:49:38.695712,
7160,445,2657,2024-05-02 10:49:38.695712,
7161,1746,2657,2024-05-02 10:49:38.695712,
7162,1717,2657,2024-05-02 10:49:38.695712,
7163,1720,2657,2024-05-02 10:49:38.695712,
7164,1745,2657,2024-05-02 10:49:38.695712,
7165,1768,1649,2024-05-02 10:49:38.695712,
7166,1712,1649,2024-05-02 10:49:38.695712,
7167,1728,1649,2024-05-02 10:49:38.695712,
7168,1719,1649,2024-05-02 10:49:38.695712,
7169,1307,1649,2024-05-02 10:49:38.695712,
7170,1841,1649,2024-05-02 10:49:38.695712,
7171,1634,1649,2024-05-02 10:49:38.695712,
7172,1734,1649,2024-05-02 10:49:38.695712,
7173,1717,1649,2024-05-02 10:49:38.695712,
7174,1409,1649,2024-05-02 10:49:38.695712,
7175,1739,1649,2024-05-02 10:49:38.695712,
7176,1298,1649,2024-05-02 10:49:38.695712,
7177,1422,1649,2024-05-02 10:49:38.695712,
7178,1769,1649,2024-05-02 10:49:38.695712,
7179,1777,1649,2024-05-02 10:49:38.695712,
7180,1833,1649,2024-05-02 10:49:38.695712,
7181,1744,1649,2024-05-02 10:49:38.695712,
7182,1306,1649,2024-05-02 10:49:38.695712,
7183,1304,1649,2024-05-02 10:49:38.695712,
7184,1731,1649,2024-05-02 10:49:38.695712,
7185,1420,1649,2024-05-02 10:49:38.695712,
7186,1724,1649,2024-05-02 10:49:38.695712,
7187,1640,1649,2024-05-02 10:49:38.695712,
7188,1897,1649,2024-05-02 10:49:38.695712,
7189,1716,1649,2024-05-02 10:49:38.695712,
7190,1723,1649,2024-05-02 10:49:38.695712,
7191,1927,1649,2024-05-02 10:49:38.695712,
7192,1305,1649,2024-05-02 10:49:38.695712,
7193,1842,1649,2024-05-02 10:49:38.695712,
7194,1738,1649,2024-05-02 10:49:38.695712,
7195,1745,1649,2024-05-02 10:49:38.695712,
7196,1633,1649,2024-05-02 10:49:38.695712,
7197,1767,1649,2024-05-02 10:49:38.695712,
7198,1774,1649,2024-05-02 10:49:38.695712,
7199,1423,1649,2024-05-02 10:49:38.695712,
7200,1635,1649,2024-05-02 10:49:38.695712,
7201,1637,1649,2024-05-02 10:49:38.695712,
7202,1942,1649,2024-05-02 10:49:38.695712,
7203,1740,1649,2024-05-02 10:49:38.695712,
7204,1297,1649,2024-05-02 10:49:38.695712,
7205,1943,1649,2024-05-02 10:49:38.695712,
7206,1834,1649,2024-05-02 10:49:38.695712,
7207,1896,1649,2024-05-02 10:49:38.695712,
7208,1735,1649,2024-05-02 10:49:38.695712,
7209,1743,1649,2024-05-02 10:49:38.695712,
7210,1713,1649,2024-05-02 10:49:38.695712,
7211,1843,1649,2024-05-02 10:49:38.695712,
7212,1309,1649,2024-05-02 10:49:38.695712,
7213,1737,1649,2024-05-02 10:49:38.695712,
7214,1730,1649,2024-05-02 10:49:38.695712,
7215,1639,1649,2024-05-02 10:49:38.695712,
7216,1944,1649,2024-05-02 10:49:38.695712,
7217,1303,1649,2024-05-02 10:49:38.695712,
7218,1840,1649,2024-05-02 10:49:38.695712,
7219,1928,1649,2024-05-02 10:49:38.695712,
7220,1407,1649,2024-05-02 10:49:38.695712,
7221,1715,1649,2024-05-02 10:49:38.695712,
7222,1408,1649,2024-05-02 10:49:38.695712,
7223,1720,1649,2024-05-02 10:49:38.695712,
7224,1404,1649,2024-05-02 10:49:38.695712,
7225,1733,1649,2024-05-02 10:49:38.695712,
7226,1776,1649,2024-05-02 10:49:38.695712,
7227,1725,1649,2024-05-02 10:49:38.695712,
7228,1746,1649,2024-05-02 10:49:38.695712,
7229,1775,1649,2024-05-02 10:49:38.695712,
7230,1406,1649,2024-05-02 10:49:38.695712,
7231,1729,1649,2024-05-02 10:49:38.695712,
7232,1741,1649,2024-05-02 10:49:38.695712,
7233,1714,1649,2024-05-02 10:49:38.695712,
7234,1296,1649,2024-05-02 10:49:38.695712,
7235,1638,1649,2024-05-02 10:49:38.695712,
7236,1718,1649,2024-05-02 10:49:38.695712,
7237,1736,1649,2024-05-02 10:49:38.695712,
7238,1835,1649,2024-05-02 10:49:38.695712,
7239,1930,1649,2024-05-02 10:49:38.695712,
7240,1732,1649,2024-05-02 10:49:38.695712,
7241,1726,1649,2024-05-02 10:49:38.695712,
7242,1929,1649,2024-05-02 10:49:38.695712,
7243,1722,1649,2024-05-02 10:49:38.695712,
7244,1742,1649,2024-05-02 10:49:38.695712,
7245,1727,1649,2024-05-02 10:49:38.695712,
7246,1636,1649,2024-05-02 10:49:38.695712,
7247,1721,1649,2024-05-02 10:49:38.695712,
7248,1405,1649,2024-05-02 10:49:38.695712,
7249,1948,1649,2024-05-02 10:49:38.695712,
7250,2429,1649,2024-05-02 10:49:38.695712,
7251,2413,1649,2024-05-02 10:49:38.695712,
7252,2468,1649,2024-05-02 10:49:38.695712,
7253,2392,1649,2024-05-02 10:49:38.695712,
7254,2470,1649,2024-05-02 10:49:38.695712,
7255,2394,1649,2024-05-02 10:49:38.695712,
7256,2574,1649,2024-05-02 10:49:38.695712,
7257,2627,1649,2024-05-02 10:49:38.695712,
7258,2430,1649,2024-05-02 10:49:38.695712,
7259,2465,1649,2024-05-02 10:49:38.695712,
7260,2858,1649,2024-05-02 10:49:38.695712,
7261,2421,1649,2024-05-02 10:49:38.695712,
7262,2396,1649,2024-05-02 10:49:38.695712,
7263,2398,1649,2024-05-02 10:49:38.695712,
7264,2406,1649,2024-05-02 10:49:38.695712,
7265,2437,1649,2024-05-02 10:49:38.695712,
7266,2409,1649,2024-05-02 10:49:38.695712,
7267,2407,1649,2024-05-02 10:49:38.695712,
7268,2395,1649,2024-05-02 10:49:38.695712,
7269,2603,1649,2024-05-02 10:49:38.695712,
7270,2440,1649,2024-05-02 10:49:38.695712,
7271,2604,1649,2024-05-02 10:49:38.695712,
7272,2404,1649,2024-05-02 10:49:38.695712,
7273,2621,1649,2024-05-02 10:49:38.695712,
7274,2424,1649,2024-05-02 10:49:38.695712,
7275,2391,1649,2024-05-02 10:49:38.695712,
7276,2624,1649,2024-05-02 10:49:38.695712,
7277,2425,1649,2024-05-02 10:49:38.695712,
7278,2466,1649,2024-05-02 10:49:38.695712,
7279,2411,1649,2024-05-02 10:49:38.695712,
7280,2420,1649,2024-05-02 10:49:38.695712,
7281,2428,1649,2024-05-02 10:49:38.695712,
7282,2605,1649,2024-05-02 10:49:38.695712,
7283,2467,1649,2024-05-02 10:49:38.695712,
7284,2460,1649,2024-05-02 10:49:38.695712,
7285,2464,1649,2024-05-02 10:49:38.695712,
7286,2431,1649,2024-05-02 10:49:38.695712,
7287,2625,1649,2024-05-02 10:49:38.695712,
7288,2573,1649,2024-05-02 10:49:38.695712,
7289,2439,1649,2024-05-02 10:49:38.695712,
7290,2857,1649,2024-05-02 10:49:38.695712,
7291,2438,1649,2024-05-02 10:49:38.695712,
7292,2619,1649,2024-05-02 10:49:38.695712,
7293,2592,1649,2024-05-02 10:49:38.695712,
7294,2629,1649,2024-05-02 10:49:38.695712,
7295,2426,1649,2024-05-02 10:49:38.695712,
7296,2626,1649,2024-05-02 10:49:38.695712,
7297,2393,1649,2024-05-02 10:49:38.695712,
7298,2859,1649,2024-05-02 10:49:38.695712,
7299,2620,1649,2024-05-02 10:49:38.695712,
7300,2458,1649,2024-05-02 10:49:38.695712,
7301,2860,1649,2024-05-02 10:49:38.695712,
7302,2623,1649,2024-05-02 10:49:38.695712,
7303,2427,1649,2024-05-02 10:49:38.695712,
7304,2628,1649,2024-05-02 10:49:38.695712,
7305,2622,1649,2024-05-02 10:49:38.695712,
7306,2436,1649,2024-05-02 10:49:38.695712,
7307,2469,1649,2024-05-02 10:49:38.695712,
7308,2459,1649,2024-05-02 10:49:38.695712,
7309,311,1649,2024-05-02 10:49:38.695712,
7310,145,1649,2024-05-02 10:49:38.695712,
7311,291,1649,2024-05-02 10:49:38.695712,
7312,533,1649,2024-05-02 10:49:38.695712,
7313,532,1649,2024-05-02 10:49:38.695712,
7314,290,1649,2024-05-02 10:49:38.695712,
7315,714,1649,2024-05-02 10:49:38.695712,
7316,289,1649,2024-05-02 10:49:38.695712,
7317,942,1649,2024-05-02 10:49:38.695712,
7318,466,1649,2024-05-02 10:49:38.695712,
7319,467,1649,2024-05-02 10:49:38.695712,
7320,468,1649,2024-05-02 10:49:38.695712,
7321,715,1649,2024-05-02 10:49:38.695712,
7322,635,1649,2024-05-02 10:49:38.695712,
7323,469,1649,2024-05-02 10:49:38.695712,
7324,943,1649,2024-05-02 10:49:38.695712,
7325,470,1649,2024-05-02 10:49:38.695712,
7326,494,1649,2024-05-02 10:49:38.695712,
7327,471,1649,2024-05-02 10:49:38.695712,
7328,716,1649,2024-05-02 10:49:38.695712,
7329,493,1649,2024-05-02 10:49:38.695712,
7330,636,1649,2024-05-02 10:49:38.695712,
7331,713,1649,2024-05-02 10:49:38.695712,
7332,472,1649,2024-05-02 10:49:38.695712,
7333,944,1649,2024-05-02 10:49:38.695712,
7334,490,1649,2024-05-02 10:49:38.695712,
7335,637,1649,2024-05-02 10:49:38.695712,
7336,492,1649,2024-05-02 10:49:38.695712,
7337,945,1649,2024-05-02 10:49:38.695712,
7338,491,1649,2024-05-02 10:49:38.695712,
7339,638,1649,2024-05-02 10:49:38.695712,
7340,946,1649,2024-05-02 10:49:38.695712,
7341,473,1649,2024-05-02 10:49:38.695712,
7342,639,1649,2024-05-02 10:49:38.695712,
7343,136,1649,2024-05-02 10:49:38.695712,
7344,947,1649,2024-05-02 10:49:38.695712,
7345,474,1649,2024-05-02 10:49:38.695712,
7346,640,1649,2024-05-02 10:49:38.695712,
7347,475,1649,2024-05-02 10:49:38.695712,
7348,1109,1649,2024-05-02 10:49:38.695712,
7349,1108,1649,2024-05-02 10:49:38.695712,
7350,641,1649,2024-05-02 10:49:38.695712,
7351,1107,1649,2024-05-02 10:49:38.695712,
7352,135,1649,2024-05-02 10:49:38.695712,
7353,1106,1649,2024-05-02 10:49:38.695712,
7354,1105,1649,2024-05-02 10:49:38.695712,
7355,1104,1649,2024-05-02 10:49:38.695712,
7356,642,1649,2024-05-02 10:49:38.695712,
7357,1103,1649,2024-05-02 10:49:38.695712,
7358,1102,1649,2024-05-02 10:49:38.695712,
7359,1101,1649,2024-05-02 10:49:38.695712,
7360,481,1649,2024-05-02 10:49:38.695712,
7361,1100,1649,2024-05-02 10:49:38.695712,
7362,1099,1649,2024-05-02 10:49:38.695712,
7363,643,1649,2024-05-02 10:49:38.695712,
7364,489,1649,2024-05-02 10:49:38.695712,
7365,1098,1649,2024-05-02 10:49:38.695712,
7366,316,1649,2024-05-02 10:49:38.695712,
7367,1097,1649,2024-05-02 10:49:38.695712,
7368,1096,1649,2024-05-02 10:49:38.695712,
7369,479,1649,2024-05-02 10:49:38.695712,
7370,656,1649,2024-05-02 10:49:38.695712,
7371,317,1649,2024-05-02 10:49:38.695712,
7372,644,1649,2024-05-02 10:49:38.695712,
7373,480,1649,2024-05-02 10:49:38.695712,
7374,482,1649,2024-05-02 10:49:38.695712,
7375,1772,180,2024-05-02 10:49:38.695712,
7376,1946,180,2024-05-02 10:49:38.695712,
7377,1773,180,2024-05-02 10:49:38.695712,
7378,1947,180,2024-05-02 10:49:38.695712,
7379,1770,180,2024-05-02 10:49:38.695712,
7380,1771,180,2024-05-02 10:49:38.695712,
7381,1945,180,2024-05-02 10:49:38.695712,
7382,1315,786,2024-05-02 10:49:38.695712,
7383,2117,786,2024-05-02 10:49:38.695712,
7384,1901,786,2024-05-02 10:49:38.695712,
7385,1725,786,2024-05-02 10:49:38.695712,
7386,1411,786,2024-05-02 10:49:38.695712,
7387,2055,786,2024-05-02 10:49:38.695712,
7388,1722,786,2024-05-02 10:49:38.695712,
7389,2113,786,2024-05-02 10:49:38.695712,
7390,1329,786,2024-05-02 10:49:38.695712,
7391,2114,786,2024-05-02 10:49:38.695712,
7392,1729,786,2024-05-02 10:49:38.695712,
7393,1724,786,2024-05-02 10:49:38.695712,
7394,1326,786,2024-05-02 10:49:38.695712,
7395,1323,786,2024-05-02 10:49:38.695712,
7396,1316,786,2024-05-02 10:49:38.695712,
7397,1726,786,2024-05-02 10:49:38.695712,
7398,1321,786,2024-05-02 10:49:38.695712,
7399,1414,786,2024-05-02 10:49:38.695712,
7400,1330,786,2024-05-02 10:49:38.695712,
7401,1898,786,2024-05-02 10:49:38.695712,
7402,1714,786,2024-05-02 10:49:38.695712,
7403,2110,786,2024-05-02 10:49:38.695712,
7404,1851,786,2024-05-02 10:49:38.695712,
7405,1325,786,2024-05-02 10:49:38.695712,
7406,1730,786,2024-05-02 10:49:38.695712,
7407,1333,786,2024-05-02 10:49:38.695712,
7408,1841,786,2024-05-02 10:49:38.695712,
7409,2112,786,2024-05-02 10:49:38.695712,
7410,2105,786,2024-05-02 10:49:38.695712,
7411,1843,786,2024-05-02 10:49:38.695712,
7412,1902,786,2024-05-02 10:49:38.695712,
7413,1309,786,2024-05-02 10:49:38.695712,
7414,2102,786,2024-05-02 10:49:38.695712,
7415,1855,786,2024-05-02 10:49:38.695712,
7416,1322,786,2024-05-02 10:49:38.695712,
7417,1719,786,2024-05-02 10:49:38.695712,
7418,1319,786,2024-05-02 10:49:38.695712,
7419,1324,786,2024-05-02 10:49:38.695712,
7420,1408,786,2024-05-02 10:49:38.695712,
7421,1410,786,2024-05-02 10:49:38.695712,
7422,1407,786,2024-05-02 10:49:38.695712,
7423,1314,786,2024-05-02 10:49:38.695712,
7424,1712,786,2024-05-02 10:49:38.695712,
7425,1899,786,2024-05-02 10:49:38.695712,
7426,1317,786,2024-05-02 10:49:38.695712,
7427,1332,786,2024-05-02 10:49:38.695712,
7428,1834,786,2024-05-02 10:49:38.695712,
7429,1413,786,2024-05-02 10:49:38.695712,
7430,1721,786,2024-05-02 10:49:38.695712,
7431,1842,786,2024-05-02 10:49:38.695712,
7432,1412,786,2024-05-02 10:49:38.695712,
7433,2111,786,2024-05-02 10:49:38.695712,
7434,1331,786,2024-05-02 10:49:38.695712,
7435,1835,786,2024-05-02 10:49:38.695712,
7436,2116,786,2024-05-02 10:49:38.695712,
7437,2107,786,2024-05-02 10:49:38.695712,
7438,1903,786,2024-05-02 10:49:38.695712,
7439,2068,786,2024-05-02 10:49:38.695712,
7440,1900,786,2024-05-02 10:49:38.695712,
7441,1327,786,2024-05-02 10:49:38.695712,
7442,1728,786,2024-05-02 10:49:38.695712,
7443,1421,786,2024-05-02 10:49:38.695712,
7444,1417,786,2024-05-02 10:49:38.695712,
7445,2118,786,2024-05-02 10:49:38.695712,
7446,2115,786,2024-05-02 10:49:38.695712,
7447,1731,786,2024-05-02 10:49:38.695712,
7448,1313,786,2024-05-02 10:49:38.695712,
7449,1840,786,2024-05-02 10:49:38.695712,
7450,1723,786,2024-05-02 10:49:38.695712,
7451,1320,786,2024-05-02 10:49:38.695712,
7452,2100,786,2024-05-02 10:49:38.695712,
7453,1406,786,2024-05-02 10:49:38.695712,
7454,1312,786,2024-05-02 10:49:38.695712,
7455,1418,786,2024-05-02 10:49:38.695712,
7456,1833,786,2024-05-02 10:49:38.695712,
7457,1328,786,2024-05-02 10:49:38.695712,
7458,471,786,2024-05-02 10:49:38.695712,
7459,468,786,2024-05-02 10:49:38.695712,
7460,477,786,2024-05-02 10:49:38.695712,
7461,637,786,2024-05-02 10:49:38.695712,
7462,490,786,2024-05-02 10:49:38.695712,
7463,452,786,2024-05-02 10:49:38.695712,
7464,480,786,2024-05-02 10:49:38.695712,
7465,636,786,2024-05-02 10:49:38.695712,
7466,635,786,2024-05-02 10:49:38.695712,
7467,451,786,2024-05-02 10:49:38.695712,
7468,481,786,2024-05-02 10:49:38.695712,
7469,457,786,2024-05-02 10:49:38.695712,
7470,929,786,2024-05-02 10:49:38.695712,
7471,489,786,2024-05-02 10:49:38.695712,
7472,470,786,2024-05-02 10:49:38.695712,
7473,478,786,2024-05-02 10:49:38.695712,
7474,440,786,2024-05-02 10:49:38.695712,
7475,469,786,2024-05-02 10:49:38.695712,
7476,450,786,2024-05-02 10:49:38.695712,
7477,448,786,2024-05-02 10:49:38.695712,
7478,444,786,2024-05-02 10:49:38.695712,
7479,135,786,2024-05-02 10:49:38.695712,
7480,476,786,2024-05-02 10:49:38.695712,
7481,467,786,2024-05-02 10:49:38.695712,
7482,479,786,2024-05-02 10:49:38.695712,
7483,466,786,2024-05-02 10:49:38.695712,
7484,488,786,2024-05-02 10:49:38.695712,
7485,934,786,2024-05-02 10:49:38.695712,
7486,485,786,2024-05-02 10:49:38.695712,
7487,486,786,2024-05-02 10:49:38.695712,
7488,640,786,2024-05-02 10:49:38.695712,
7489,449,786,2024-05-02 10:49:38.695712,
7490,136,786,2024-05-02 10:49:38.695712,
7491,487,786,2024-05-02 10:49:38.695712,
7492,484,786,2024-05-02 10:49:38.695712,
7493,634,786,2024-05-02 10:49:38.695712,
7494,447,786,2024-05-02 10:49:38.695712,
7495,639,786,2024-05-02 10:49:38.695712,
7496,638,786,2024-05-02 10:49:38.695712,
7497,932,786,2024-05-02 10:49:38.695712,
7498,453,786,2024-05-02 10:49:38.695712,
7499,931,786,2024-05-02 10:49:38.695712,
7500,145,786,2024-05-02 10:49:38.695712,
7501,717,786,2024-05-02 10:49:38.695712,
7502,491,786,2024-05-02 10:49:38.695712,
7503,933,786,2024-05-02 10:49:38.695712,
7504,492,786,2024-05-02 10:49:38.695712,
7505,2415,786,2024-05-02 10:49:38.695712,
7506,2414,786,2024-05-02 10:49:38.695712,
7507,2574,786,2024-05-02 10:49:38.695712,
7508,2438,786,2024-05-02 10:49:38.695712,
7509,2591,786,2024-05-02 10:49:38.695712,
7510,2437,786,2024-05-02 10:49:38.695712,
7511,2440,786,2024-05-02 10:49:38.695712,
7512,2400,786,2024-05-02 10:49:38.695712,
7513,2590,786,2024-05-02 10:49:38.695712,
7514,2589,786,2024-05-02 10:49:38.695712,
7515,2423,786,2024-05-02 10:49:38.695712,
7516,2401,786,2024-05-02 10:49:38.695712,
7517,2410,786,2024-05-02 10:49:38.695712,
7518,2399,786,2024-05-02 10:49:38.695712,
7519,2587,786,2024-05-02 10:49:38.695712,
7520,2860,786,2024-05-02 10:49:38.695712,
7521,2422,786,2024-05-02 10:49:38.695712,
7522,2408,786,2024-05-02 10:49:38.695712,
7523,2405,786,2024-05-02 10:49:38.695712,
7524,2585,786,2024-05-02 10:49:38.695712,
7525,2584,786,2024-05-02 10:49:38.695712,
7526,2436,786,2024-05-02 10:49:38.695712,
7527,2583,786,2024-05-02 10:49:38.695712,
7528,2397,786,2024-05-02 10:49:38.695712,
7529,2620,786,2024-05-02 10:49:38.695712,
7530,2402,786,2024-05-02 10:49:38.695712,
7531,2592,786,2024-05-02 10:49:38.695712,
7532,2582,786,2024-05-02 10:49:38.695712,
7533,2581,786,2024-05-02 10:49:38.695712,
7534,2419,786,2024-05-02 10:49:38.695712,
7535,2412,786,2024-05-02 10:49:38.695712,
7536,2418,786,2024-05-02 10:49:38.695712,
7537,2621,786,2024-05-02 10:49:38.695712,
7538,2417,786,2024-05-02 10:49:38.695712,
7539,2625,786,2024-05-02 10:49:38.695712,
7540,2416,786,2024-05-02 10:49:38.695712,
7541,2619,786,2024-05-02 10:49:38.695712,
7542,2577,786,2024-05-02 10:49:38.695712,
7543,2439,786,2024-05-02 10:49:38.695712,
7544,2570,786,2024-05-02 10:49:38.695712,
7545,2576,786,2024-05-02 10:49:38.695712,
7546,2403,786,2024-05-02 10:49:38.695712,
7547,2390,786,2024-05-02 10:49:38.695712,
7548,2571,786,2024-05-02 10:49:38.695712,
7549,2575,786,2024-05-02 10:49:38.695712,
7550,2572,786,2024-05-02 10:49:38.695712,
7551,71,2541,2024-05-02 10:49:38.695712,
7552,63,2541,2024-05-02 10:49:38.695712,
7553,65,2541,2024-05-02 10:49:38.695712,
7554,72,2541,2024-05-02 10:49:38.695712,
7555,66,2541,2024-05-02 10:49:38.695712,
7556,68,2541,2024-05-02 10:49:38.695712,
7557,76,2541,2024-05-02 10:49:38.695712,
7558,73,2541,2024-05-02 10:49:38.695712,
7559,70,2541,2024-05-02 10:49:38.695712,
7560,74,2541,2024-05-02 10:49:38.695712,
7561,75,2541,2024-05-02 10:49:38.695712,
7562,77,2541,2024-05-02 10:49:38.695712,
7563,69,2541,2024-05-02 10:49:38.695712,
7564,64,2541,2024-05-02 10:49:38.695712,
7565,67,2541,2024-05-02 10:49:38.695712,
7566,494,2267,2024-05-02 10:49:38.695712,
7567,481,2267,2024-05-02 10:49:38.695712,
7568,480,2267,2024-05-02 10:49:38.695712,
7569,479,2267,2024-05-02 10:49:38.695712,
7570,1099,2267,2024-05-02 10:49:38.695712,
7571,1100,2267,2024-05-02 10:49:38.695712,
7572,1101,2267,2024-05-02 10:49:38.695712,
7573,1108,2267,2024-05-02 10:49:38.695712,
7574,1109,2267,2024-05-02 10:49:38.695712,
7575,475,2267,2024-05-02 10:49:38.695712,
7576,474,2267,2024-05-02 10:49:38.695712,
7577,473,2267,2024-05-02 10:49:38.695712,
7578,491,2267,2024-05-02 10:49:38.695712,
7579,490,2267,2024-05-02 10:49:38.695712,
7580,492,2267,2024-05-02 10:49:38.695712,
7581,713,2267,2024-05-02 10:49:38.695712,
7582,472,2267,2024-05-02 10:49:38.695712,
7583,493,2267,2024-05-02 10:49:38.695712,
7584,714,2267,2024-05-02 10:49:38.695712,
7585,145,2267,2024-05-02 10:49:38.695712,
7586,716,2267,2024-05-02 10:49:38.695712,
7587,715,2267,2024-05-02 10:49:38.695712,
7588,489,2267,2024-05-02 10:49:38.695712,
7589,656,2267,2024-05-02 10:49:38.695712,
7590,644,2267,2024-05-02 10:49:38.695712,
7591,443,2267,2024-05-02 10:49:38.695712,
7592,1930,2267,2024-05-02 10:49:38.695712,
7593,1718,2267,2024-05-02 10:49:38.695712,
7594,1941,2267,2024-05-02 10:49:38.695712,
7595,1736,2267,2024-05-02 10:49:38.695712,
7596,1940,2267,2024-05-02 10:49:38.695712,
7597,1927,2267,2024-05-02 10:49:38.695712,
7598,1735,2267,2024-05-02 10:49:38.695712,
7599,1406,2267,2024-05-02 10:49:38.695712,
7600,1738,2267,2024-05-02 10:49:38.695712,
7601,1939,2267,2024-05-02 10:49:38.695712,
7602,1938,2267,2024-05-02 10:49:38.695712,
7603,1407,2267,2024-05-02 10:49:38.695712,
7604,1739,2267,2024-05-02 10:49:38.695712,
7605,1897,2267,2024-05-02 10:49:38.695712,
7606,1740,2267,2024-05-02 10:49:38.695712,
7607,1934,2267,2024-05-02 10:49:38.695712,
7608,1299,2267,2024-05-02 10:49:38.695712,
7609,1928,2267,2024-05-02 10:49:38.695712,
7610,1733,2267,2024-05-02 10:49:38.695712,
7611,1300,2267,2024-05-02 10:49:38.695712,
7612,1935,2267,2024-05-02 10:49:38.695712,
7613,1301,2267,2024-05-02 10:49:38.695712,
7614,1742,2267,2024-05-02 10:49:38.695712,
7615,1636,2267,2024-05-02 10:49:38.695712,
7616,1929,2267,2024-05-02 10:49:38.695712,
7617,1854,2267,2024-05-02 10:49:38.695712,
7618,1408,2267,2024-05-02 10:49:38.695712,
7619,1638,2267,2024-05-02 10:49:38.695712,
7620,1715,2267,2024-05-02 10:49:38.695712,
7621,1937,2267,2024-05-02 10:49:38.695712,
7622,1743,2267,2024-05-02 10:49:38.695712,
7623,1936,2267,2024-05-02 10:49:38.695712,
7624,1744,2267,2024-05-02 10:49:38.695712,
7625,1308,2267,2024-05-02 10:49:38.695712,
7626,1637,2267,2024-05-02 10:49:38.695712,
7627,2603,2267,2024-05-02 10:49:38.695712,
7628,2604,2267,2024-05-02 10:49:38.695712,
7629,2622,2267,2024-05-02 10:49:38.695712,
7630,2859,2267,2024-05-02 10:49:38.695712,
7631,2627,2267,2024-05-02 10:49:38.695712,
7632,2629,2267,2024-05-02 10:49:38.695712,
7633,2628,2267,2024-05-02 10:49:38.695712,
7634,2623,2267,2024-05-02 10:49:38.695712,
7635,2857,2267,2024-05-02 10:49:38.695712,
7636,2858,2267,2024-05-02 10:49:38.695712,
7637,2624,2267,2024-05-02 10:49:38.695712,
7638,2626,2267,2024-05-02 10:49:38.695712,
7639,2605,2267,2024-05-02 10:49:38.695712,
7640,74,300,2024-05-02 10:49:38.695712,
7641,69,300,2024-05-02 10:49:38.695712,
7642,1835,466,2024-05-02 10:49:38.695712,
7643,1833,466,2024-05-02 10:49:38.695712,
7644,1834,466,2024-05-02 10:49:38.695712,
